,SP_surplus,target_lag_1,SE_surplus,DE_surplus,sin_hour,IT_green_energy_lag_1,SP_green_energy,DK_green_energy,SP_surplus_lag_1,DK_surplus,HU_surplus_lag_1,IT_green_energy_lag_24,IT_green_energy,PO_surplus,SP_green_energy_lag_1,DE_green_energy,HU_Load_monthly_mean,HU_surplus,target_lag_24,PO_green_energy_lag_24,DK_surplus_lag_2,PO_surplus_lag_3,NE_surplus,HU_surplus_lag_24,HU_green_energy_lag_24,target
2022-07-01 17:00:00,-53284.0,3.0,-2452.0,-133341.0,-0.966,11740.0,65628.0,2532.0,-48572.0,-1049.0,-23980.0,10670.0,10590.0,-17920.0,70916.0,90036.0,22990.0,-24240.0,3.0,2178.0,-1475.0,-16660.0,-34943.0,-25000.0,1016.0,3.0
2022-07-01 18:00:00,-61860.0,3.0,-1693.0,-135958.0,-1.0,10590.0,54844.0,2148.0,-53284.0,-1241.0,-24240.0,8744.0,9830.0,-17890.0,65628.0,78351.0,23120.0,-23740.0,3.0,2033.0,-1224.0,-17340.0,-37635.0,-24880.0,863.0,4.0
2022-07-01 19:00:00,-68512.0,4.0,-1127.0,-137789.0,-0.966,9830.0,45700.0,1844.0,-61860.0,-1427.0,-23740.0,7876.0,8116.0,-16740.0,54844.0,68451.0,23180.0,-22940.0,3.0,1351.0,-1049.0,-17740.0,-38446.0,-24240.0,909.0,4.0
2022-07-01 20:00:00,-63532.0,4.0,-719.0,-130172.0,-0.866,8116.0,46488.0,1760.0,-68512.0,-1341.0,-22940.0,6676.0,7656.0,-15560.0,45700.0,66346.0,23170.0,-21460.0,3.0,1423.0,-1241.0,-17920.0,-38823.0,-22640.0,973.0,4.0
2022-07-01 21:00:00,-56324.0,4.0,-621.0,-118894.0,-0.707,7656.0,47628.0,2070.0,-63532.0,-859.0,-21460.0,4864.0,7000.0,-14230.0,46488.0,66563.0,23070.0,-19900.0,4.0,1662.0,-1427.0,-17890.0,-37907.0,-21010.0,941.0,3.0
2022-07-01 22:00:00,-59688.0,3.0,-671.0,-113947.0,-0.5,7000.0,42088.0,2396.0,-56324.0,-396.0,-19900.0,4748.0,6556.0,-13300.0,47628.0,61460.0,22930.0,-18300.0,4.0,1651.0,-1341.0,-16740.0,-36085.0,-19490.0,873.0,3.0
2022-07-01 23:00:00,-57868.0,3.0,-718.0,-106580.0,-0.2588,6556.0,38556.0,2248.0,-59688.0,-527.0,-18300.0,4836.0,6176.0,-13290.0,42088.0,61478.0,22740.0,-17310.0,4.0,1717.0,-859.0,-15560.0,-34762.0,-18240.0,875.0,4.0
2022-07-02 00:00:00,-57232.0,4.0,-773.0,-101024.0,0.0,6176.0,35868.0,1863.0,-57868.0,-864.0,-17310.0,4612.0,5576.0,-13280.0,38556.0,62188.0,22540.0,-16560.0,4.0,1971.0,-396.0,-14230.0,-33877.0,-17660.0,826.0,3.0
2022-07-02 01:00:00,-56884.0,3.0,-845.0,-99390.0,0.2588,5576.0,33320.0,2025.0,-57232.0,-585.0,-16560.0,4550.0,5204.0,-12950.0,35868.0,62487.0,22350.0,-15960.0,3.0,1912.0,-527.0,-13300.0,-33510.0,-17600.0,752.0,3.0
2022-07-02 02:00:00,-58104.0,3.0,-745.0,-100482.0,0.5,5204.0,30992.0,2076.0,-56884.0,-516.0,-15960.0,4704.0,5040.0,-12640.0,33320.0,61133.0,22140.0,-15570.0,3.0,2070.0,-864.0,-13290.0,-33238.0,-17660.0,737.0,3.0
2022-07-02 03:00:00,-57896.0,3.0,-934.0,-98078.0,0.707,5040.0,30840.0,1914.0,-58104.0,-842.0,-15570.0,6764.0,5868.0,-13170.0,30992.0,64594.0,21950.0,-15270.0,3.0,2588.0,-585.0,-13280.0,-32541.0,-18190.0,1043.0,3.0
2022-07-02 04:00:00,-59580.0,3.0,-1043.0,-94155.0,0.866,5868.0,29468.0,2070.0,-57896.0,-973.0,-15270.0,10050.0,9060.0,-13950.0,30840.0,76172.0,21800.0,-15180.0,3.0,3214.0,-516.0,-12950.0,-31812.0,-19580.0,1764.0,3.0
2022-07-02 05:00:00,-61272.0,3.0,-913.0,-86454.0,0.966,9060.0,30588.0,2632.0,-59580.0,-725.0,-15180.0,12910.0,11890.0,-14584.0,29468.0,97822.0,21660.0,-14090.0,3.0,4046.0,-842.0,-12640.0,-31171.0,-19440.0,3188.0,3.0
2022-07-02 06:00:00,-57668.0,3.0,-637.0,-67758.0,1.0,11890.0,40668.0,3122.0,-61272.0,-425.0,-14090.0,14504.0,13384.0,-14840.0,30588.0,129599.0,21550.0,-12780.0,3.0,4864.0,-973.0,-13170.0,-29657.0,-18530.0,4756.0,4.0
2022-07-02 07:00:00,-49880.0,4.0,-348.0,-28096.0,0.966,13384.0,55752.0,3364.0,-57668.0,-361.0,-12780.0,15560.0,14690.0,-14584.0,40668.0,180975.0,21460.0,-12110.0,3.0,6020.0,-725.0,-13950.0,-28204.0,-17630.0,6024.0,2.0
2022-07-02 08:00:00,-46184.0,2.0,-297.0,100.0,0.866,14690.0,64596.0,3576.0,-49880.0,-317.0,-12110.0,15960.0,15650.0,-14630.0,55752.0,215875.0,21380.0,-11860.0,3.0,6548.0,-425.0,-14584.0,-25941.0,-16940.0,7020.0,2.0
2022-07-02 09:00:00,-41280.0,2.0,-374.0,13005.0,0.707,15650.0,71452.0,3920.0,-46184.0,64.0,-11860.0,16300.0,16080.0,-14590.0,64596.0,230834.0,21310.0,-11416.0,3.0,6988.0,-361.0,-14840.0,-24268.0,-16750.0,7404.0,2.0
2022-07-02 10:00:00,-40384.0,2.0,-40.0,24577.0,0.5,16080.0,73388.0,4110.0,-41280.0,242.0,-11416.0,16140.0,16110.0,-14560.0,71452.0,236559.0,21250.0,-10904.0,3.0,7016.0,-317.0,-14584.0,-25707.0,-17200.0,7256.0,2.0
2022-07-02 11:00:00,-39936.0,2.0,-233.0,28084.0,0.2588,16110.0,75236.0,4176.0,-40384.0,453.0,-10904.0,16660.0,16210.0,-14290.0,73388.0,232808.0,21170.0,-10950.0,3.0,7090.0,64.0,-14630.0,-26956.0,-17500.0,6800.0,2.0
2022-07-02 12:00:00,-33244.0,2.0,88.0,21566.0,0.0,16210.0,79940.0,4196.0,-39936.0,550.0,-10950.0,16660.0,15400.0,-14450.0,75236.0,221928.0,21120.0,-12010.0,3.0,6748.0,242.0,-14590.0,-27869.0,-18220.0,6380.0,2.0
2022-07-02 13:00:00,-27964.0,2.0,-22.0,4709.0,-0.2588,15400.0,82120.0,4156.0,-33244.0,500.0,-12010.0,16500.0,14500.0,-14520.0,79940.0,202708.0,21070.0,-13496.0,3.0,6696.0,453.0,-14560.0,-29166.0,-19650.0,5390.0,3.0
2022-07-02 14:00:00,-27476.0,3.0,-466.0,-26247.0,-0.5,14500.0,80756.0,4008.0,-27964.0,274.0,-13496.0,14980.0,13740.0,-14590.0,82120.0,171351.0,21060.0,-15240.0,3.0,5736.0,550.0,-14290.0,-32184.0,-21150.0,4150.0,3.0
2022-07-02 15:00:00,-25928.0,3.0,-931.0,-71262.0,-0.707,13740.0,81796.0,3424.0,-27476.0,-300.0,-15240.0,13240.0,13570.0,-15510.0,80756.0,126812.0,21040.0,-17070.0,3.0,4684.0,500.0,-14450.0,-35804.0,-22530.0,2898.0,3.0
2022-07-02 16:00:00,-30620.0,3.0,-1286.0,-99233.0,-0.866,13570.0,77764.0,2820.0,-25928.0,-720.0,-17070.0,11740.0,13640.0,-16140.0,81796.0,95433.0,21040.0,-18980.0,3.0,4424.0,274.0,-14520.0,-38512.0,-23980.0,1703.0,3.0
2022-07-02 17:00:00,-37468.0,3.0,-1601.0,-111030.0,-0.966,13640.0,72280.0,2300.0,-30620.0,-1066.0,-18980.0,10590.0,12904.0,-16070.0,77764.0,80580.0,21040.0,-19940.0,3.0,3838.0,-300.0,-14590.0,-42011.0,-24240.0,1325.0,3.0
2022-07-02 18:00:00,-55144.0,3.0,-1697.0,-114472.0,-1.0,12904.0,55472.0,1765.0,-37468.0,-1427.0,-19940.0,9830.0,11800.0,-16024.0,72280.0,70274.0,21040.0,-20160.0,4.0,3254.0,-720.0,-15510.0,-44281.0,-23740.0,1471.0,3.0
2022-07-02 19:00:00,-63556.0,3.0,-1815.0,-107906.0,-0.966,11800.0,47692.0,1635.0,-55144.0,-1492.0,-20160.0,8116.0,9576.0,-15640.0,55472.0,71669.0,21020.0,-20050.0,4.0,3360.0,-1066.0,-16140.0,-44991.0,-22940.0,1619.0,3.0
2022-07-02 20:00:00,-61380.0,3.0,-1546.0,-100607.0,-0.866,9576.0,46800.0,1605.0,-63556.0,-1404.0,-20050.0,7656.0,8140.0,-14710.0,47692.0,77394.0,21000.0,-18720.0,4.0,3024.0,-1427.0,-16070.0,-44803.0,-21460.0,1430.0,4.0
2022-07-02 21:00:00,-58192.0,4.0,-752.0,-92548.0,-0.707,8140.0,43720.0,1555.0,-61380.0,-1291.0,-18720.0,7000.0,5820.0,-13740.0,46800.0,77245.0,20930.0,-17470.0,3.0,3104.0,-1492.0,-16024.0,-42970.0,-19900.0,1252.0,4.0
2022-07-02 22:00:00,-55740.0,4.0,-872.0,-84972.0,-0.5,5820.0,40088.0,1619.0,-58192.0,-1119.0,-17470.0,6556.0,5736.0,-13090.0,43720.0,75658.0,20850.0,-16376.0,3.0,3376.0,-1404.0,-15640.0,-41056.0,-18300.0,1330.0,3.0
2022-07-02 23:00:00,-52476.0,3.0,-974.0,-80506.0,-0.2588,5736.0,38336.0,1822.0,-55740.0,-817.0,-16376.0,6176.0,6420.0,-12696.0,40088.0,73752.0,20750.0,-15624.0,4.0,3020.0,-1291.0,-14710.0,-39241.0,-17310.0,1125.0,3.0
2022-07-03 00:00:00,-48888.0,3.0,-1111.0,-78976.0,0.0,6420.0,37356.0,2084.0,-52476.0,-499.0,-15624.0,5576.0,7096.0,-12390.0,38336.0,71955.0,20660.0,-15170.0,3.0,2848.0,-1119.0,-13740.0,-38226.0,-16560.0,1219.0,3.0
2022-07-03 01:00:00,-47248.0,3.0,-1178.0,-81865.0,0.2588,7096.0,36568.0,2035.0,-48888.0,-490.0,-15170.0,5204.0,7070.0,-11820.0,37356.0,67402.0,20540.0,-14940.0,3.0,2752.0,-817.0,-13090.0,-37459.0,-15960.0,1393.0,3.0
2022-07-03 02:00:00,-46184.0,3.0,-1149.0,-82795.0,0.5,7070.0,36308.0,2120.0,-47248.0,-414.0,-14940.0,5040.0,6788.0,-11390.0,36568.0,64211.0,20450.0,-14610.0,3.0,2840.0,-499.0,-12696.0,-37260.0,-15570.0,1402.0,3.0
2022-07-03 03:00:00,-47528.0,3.0,-1513.0,-82996.0,0.707,6788.0,35036.0,2072.0,-46184.0,-585.0,-14610.0,5868.0,7216.0,-11490.0,36308.0,63146.0,20340.0,-14250.0,3.0,3124.0,-490.0,-12390.0,-35908.0,-15270.0,1518.0,3.0
2022-07-03 04:00:00,-46716.0,3.0,-1843.0,-79723.0,0.866,7216.0,35288.0,1867.0,-47528.0,-1026.0,-14250.0,9060.0,8930.0,-11790.0,35036.0,70964.0,20240.0,-13940.0,3.0,3244.0,-414.0,-11820.0,-34292.0,-15180.0,2156.0,3.0
2022-07-03 05:00:00,-45528.0,3.0,-1675.0,-70508.0,0.966,8930.0,36812.0,1753.0,-46716.0,-1436.0,-13940.0,11890.0,11820.0,-11650.0,35288.0,91014.0,20180.0,-12780.0,3.0,3584.0,-585.0,-11390.0,-32347.0,-14090.0,3644.0,3.0
2022-07-03 06:00:00,-38452.0,3.0,-1776.0,-54893.0,1.0,11820.0,48360.0,1880.0,-45528.0,-1544.0,-12780.0,13384.0,13580.0,-11290.0,36812.0,120514.0,20110.0,-11860.0,4.0,4132.0,-1026.0,-11490.0,-30748.0,-12780.0,5390.0,3.0
2022-07-03 07:00:00,-34180.0,3.0,-1741.0,-30913.0,0.966,13580.0,58708.0,1987.0,-38452.0,-1675.0,-11860.0,14690.0,15160.0,-10800.0,48360.0,156851.0,20060.0,-11130.0,2.0,4696.0,-1436.0,-11790.0,-29483.0,-12110.0,6476.0,4.0
2022-07-03 08:00:00,-36372.0,4.0,-1659.0,-7044.0,0.866,15160.0,61812.0,1873.0,-34180.0,-1926.0,-11130.0,15650.0,16120.0,-10616.0,58708.0,187403.0,20020.0,-10760.0,2.0,4790.0,-1544.0,-11650.0,-27669.0,-11860.0,7050.0,2.0
2022-07-03 09:00:00,-36488.0,2.0,-1743.0,7588.0,0.707,16120.0,64796.0,1848.0,-36372.0,-1922.0,-10760.0,16080.0,16080.0,-10320.0,61812.0,204840.0,19980.0,-10664.0,2.0,4660.0,-1675.0,-11290.0,-27449.0,-11416.0,7636.0,2.0
2022-07-03 10:00:00,-35884.0,2.0,-1637.0,15589.0,0.5,16080.0,67836.0,1854.0,-36488.0,-1968.0,-10664.0,16110.0,16210.0,-10260.0,64796.0,211955.0,19950.0,-10540.0,2.0,4456.0,-1926.0,-10800.0,-28006.0,-10904.0,8040.0,2.0
2022-07-03 11:00:00,-36980.0,2.0,-1711.0,22138.0,0.2588,16210.0,69624.0,1954.0,-35884.0,-1831.0,-10540.0,16210.0,15720.0,-10430.0,67836.0,212216.0,19940.0,-10850.0,2.0,4336.0,-1922.0,-10616.0,-27104.0,-10950.0,7810.0,2.0
2022-07-03 12:00:00,-33280.0,2.0,-1586.0,19067.0,0.0,15720.0,73172.0,1998.0,-36980.0,-1715.0,-10850.0,15400.0,15160.0,-10860.0,69624.0,205279.0,19900.0,-11870.0,2.0,3948.0,-1968.0,-10320.0,-26474.0,-12010.0,7040.0,2.0
2022-07-03 13:00:00,-21076.0,2.0,-1700.0,7394.0,-0.2588,15160.0,81992.0,1959.0,-33280.0,-1797.0,-11870.0,14500.0,13900.0,-11590.0,73172.0,192562.0,19900.0,-13460.0,3.0,3612.0,-1831.0,-10260.0,-27470.0,-13496.0,6108.0,4.0
2022-07-03 14:00:00,-11012.0,4.0,-1859.0,-15010.0,-0.5,13900.0,90720.0,1637.0,-21076.0,-2244.0,-13460.0,13740.0,12104.0,-12990.0,81992.0,172159.0,19900.0,-15260.0,3.0,3384.0,-1715.0,-10430.0,-28675.0,-15240.0,4828.0,4.0
2022-07-03 15:00:00,-12604.0,4.0,-1938.0,-57013.0,-0.707,12104.0,88512.0,1318.0,-11012.0,-2528.0,-15260.0,13570.0,12610.0,-14664.0,90720.0,133637.0,19920.0,-17520.0,3.0,2500.0,-1797.0,-10860.0,-32257.0,-17070.0,3442.0,4.0
2022-07-03 16:00:00,-16464.0,4.0,-2196.0,-90390.0,-0.866,12610.0,86140.0,1040.0,-12604.0,-2612.0,-17520.0,13640.0,11336.0,-15440.0,88512.0,101635.0,19940.0,-19940.0,3.0,1817.0,-2244.0,-11590.0,-35775.0,-18980.0,1983.0,4.0
2022-07-03 17:00:00,-30640.0,4.0,-2164.0,-111689.0,-0.966,11336.0,73420.0,954.0,-16464.0,-2540.0,-19940.0,12904.0,10700.0,-15704.0,86140.0,80946.0,19970.0,-21100.0,3.0,1761.0,-2528.0,-12990.0,-39211.0,-19940.0,1123.0,4.0
2022-07-03 18:00:00,-44156.0,4.0,-2050.0,-116689.0,-1.0,10700.0,60764.0,772.0,-30640.0,-2562.0,-21100.0,11800.0,10250.0,-15930.0,73420.0,73132.0,20000.0,-21340.0,3.0,1747.0,-2612.0,-14664.0,-42308.0,-20160.0,762.0,4.0
2022-07-03 19:00:00,-56408.0,4.0,-1665.0,-118384.0,-0.966,10250.0,51196.0,940.0,-44156.0,-2360.0,-21340.0,9576.0,8550.0,-15730.0,60764.0,68536.0,20030.0,-21150.0,3.0,1748.0,-2540.0,-15440.0,-43944.0,-20050.0,766.0,4.0
2022-07-03 20:00:00,-57304.0,4.0,-1207.0,-114149.0,-0.866,8550.0,51136.0,745.0,-56408.0,-2392.0,-21150.0,8140.0,6800.0,-14300.0,51196.0,73132.0,20030.0,-19650.0,4.0,1515.0,-2562.0,-15704.0,-44130.0,-18720.0,745.0,4.0
2022-07-03 21:00:00,-53680.0,4.0,-1198.0,-103189.0,-0.707,6800.0,48468.0,891.0,-57304.0,-2088.0,-19650.0,5820.0,6800.0,-12824.0,51136.0,73077.0,20020.0,-17920.0,4.0,1500.0,-2360.0,-15930.0,-42165.0,-17470.0,700.0,4.0
2022-07-03 22:00:00,-52968.0,4.0,-1341.0,-100275.0,-0.5,6800.0,43132.0,890.0,-53680.0,-1950.0,-17920.0,5736.0,6948.0,-12260.0,48468.0,66810.0,19970.0,-16540.0,3.0,1398.0,-2392.0,-15730.0,-40546.0,-16376.0,622.0,4.0
2022-07-03 23:00:00,-52868.0,4.0,-1562.0,-97739.0,-0.2588,6948.0,38440.0,1104.0,-52968.0,-1678.0,-16540.0,6420.0,7036.0,-12310.0,43132.0,63934.0,19920.0,-15750.0,3.0,1383.0,-2088.0,-14300.0,-39042.0,-15624.0,583.0,3.0
2022-07-04 00:00:00,-55464.0,3.0,-1773.0,-96755.0,0.0,7036.0,32756.0,1120.0,-52868.0,-1632.0,-15750.0,7096.0,6850.0,-12670.0,38440.0,62384.0,19870.0,-15400.0,3.0,1359.0,-1950.0,-12824.0,-38396.0,-15170.0,571.0,3.0
2022-07-04 01:00:00,-54732.0,3.0,-1730.0,-98648.0,0.2588,6850.0,31632.0,1241.0,-55464.0,-1446.0,-15400.0,7070.0,6750.0,-12780.0,32756.0,59909.0,19800.0,-15304.0,3.0,1495.0,-1678.0,-12260.0,-38052.0,-14940.0,567.0,4.0
2022-07-04 02:00:00,-55656.0,4.0,-1373.0,-107512.0,0.5,6750.0,30884.0,1355.0,-54732.0,-1520.0,-15304.0,6788.0,6730.0,-13390.0,31632.0,55948.0,19760.0,-15520.0,3.0,1646.0,-1632.0,-12310.0,-37975.0,-14610.0,579.0,3.0
2022-07-04 03:00:00,-59348.0,3.0,-2132.0,-121102.0,0.707,6730.0,30532.0,1456.0,-55656.0,-1876.0,-15520.0,7216.0,6176.0,-15930.0,30884.0,58438.0,19730.0,-16530.0,3.0,1988.0,-1446.0,-12670.0,-38306.0,-14250.0,832.0,3.0
2022-07-04 04:00:00,-67820.0,3.0,-3020.0,-128823.0,0.866,6176.0,30788.0,1630.0,-59348.0,-2228.0,-16530.0,8930.0,9370.0,-17380.0,30532.0,80802.0,19730.0,-18160.0,3.0,2588.0,-1520.0,-12780.0,-39627.0,-13940.0,1616.0,3.0
2022-07-04 05:00:00,-73916.0,3.0,-3268.0,-121774.0,0.966,9370.0,33664.0,2140.0,-67820.0,-2048.0,-18160.0,11820.0,12750.0,-17440.0,30788.0,108474.0,19740.0,-17700.0,3.0,3680.0,-1876.0,-13390.0,-41685.0,-12780.0,3234.0,3.0
2022-07-04 06:00:00,-69340.0,3.0,-3220.0,-112590.0,1.0,12750.0,44128.0,2264.0,-73916.0,-1963.0,-17700.0,13580.0,14456.0,-17020.0,33664.0,129469.0,19780.0,-16740.0,3.0,4788.0,-2228.0,-15930.0,-41113.0,-11860.0,4896.0,3.0
2022-07-04 07:00:00,-61004.0,3.0,-3152.0,-100660.0,0.966,14456.0,58068.0,2320.0,-69340.0,-1807.0,-16740.0,15160.0,16400.0,-16380.0,44128.0,144833.0,19790.0,-15790.0,4.0,5436.0,-2048.0,-17380.0,-38781.0,-11130.0,6230.0,3.0
2022-07-04 08:00:00,-58240.0,3.0,-2990.0,-81548.0,0.866,16400.0,64756.0,2812.0,-61004.0,-1375.0,-15790.0,16120.0,17360.0,-16300.0,58068.0,168901.0,19820.0,-15190.0,2.0,5770.0,-1963.0,-17440.0,-37383.0,-10760.0,7024.0,3.0
2022-07-04 09:00:00,-56684.0,3.0,-3094.0,-63283.0,0.707,17360.0,69524.0,3202.0,-58240.0,-957.0,-15190.0,16080.0,16910.0,-16330.0,64756.0,194743.0,19860.0,-15010.0,2.0,5892.0,-1807.0,-17020.0,-34323.0,-10664.0,7450.0,3.0
2022-07-04 10:00:00,-57596.0,3.0,-2632.0,-40451.0,0.5,16910.0,71732.0,3504.0,-56684.0,-549.0,-15010.0,16210.0,16460.0,-16170.0,69524.0,216502.0,19900.0,-15450.0,2.0,5908.0,-1375.0,-16380.0,-31115.0,-10540.0,7676.0,3.0
2022-07-04 11:00:00,-58136.0,3.0,-2352.0,-27934.0,0.2588,16460.0,72900.0,3656.0,-57596.0,-541.0,-15450.0,15720.0,16700.0,-16060.0,71732.0,225862.0,19940.0,-15940.0,2.0,5830.0,-957.0,-16300.0,-29058.0,-10850.0,7468.0,3.0
2022-07-04 12:00:00,-55340.0,3.0,-1994.0,-33441.0,0.0,16700.0,74856.0,4210.0,-58136.0,-182.0,-15940.0,15160.0,17340.0,-16500.0,72900.0,219907.0,19980.0,-16860.0,2.0,5284.0,-549.0,-16330.0,-28046.0,-11870.0,6904.0,3.0
2022-07-04 13:00:00,-51316.0,3.0,-1502.0,-41445.0,-0.2588,17340.0,76824.0,3576.0,-55340.0,-851.0,-16860.0,13900.0,16420.0,-16910.0,74856.0,207035.0,20030.0,-18180.0,4.0,4584.0,-541.0,-16170.0,-28735.0,-13460.0,5884.0,3.0
2022-07-04 14:00:00,-52344.0,3.0,-1313.0,-61390.0,-0.5,16420.0,75000.0,3600.0,-51316.0,-970.0,-18180.0,12104.0,14910.0,-17780.0,76824.0,182272.0,20080.0,-19840.0,4.0,3574.0,-182.0,-16060.0,-32185.0,-15260.0,4856.0,3.0
2022-07-04 15:00:00,-50872.0,3.0,-1269.0,-95959.0,-0.707,14910.0,76104.0,3452.0,-52344.0,-960.0,-19840.0,12610.0,12030.0,-18560.0,75000.0,145398.0,20130.0,-21600.0,4.0,2280.0,-851.0,-16500.0,-37185.0,-17520.0,3304.0,3.0
2022-07-04 16:00:00,-50012.0,3.0,-1494.0,-114513.0,-0.866,12030.0,75592.0,2912.0,-50872.0,-1266.0,-21600.0,11336.0,10830.0,-19260.0,76104.0,124390.0,20200.0,-23440.0,4.0,1673.0,-970.0,-16910.0,-39623.0,-19940.0,1673.0,4.0
2022-07-04 17:00:00,-55244.0,4.0,-1134.0,-126677.0,-0.966,10830.0,69756.0,2748.0,-50012.0,-1174.0,-23440.0,10700.0,10024.0,-19710.0,75592.0,107682.0,20240.0,-24110.0,4.0,1700.0,-960.0,-17780.0,-42710.0,-21100.0,863.0,3.0
2022-07-04 18:00:00,-65580.0,3.0,-872.0,-131452.0,-1.0,10024.0,58960.0,2920.0,-55244.0,-758.0,-24110.0,10250.0,9850.0,-19460.0,69756.0,91913.0,20290.0,-24020.0,4.0,1748.0,-1266.0,-18560.0,-45742.0,-21340.0,622.0,4.0
2022-07-04 19:00:00,-71036.0,4.0,-423.0,-134757.0,-0.966,9850.0,52472.0,2890.0,-65580.0,-598.0,-24020.0,8550.0,7732.0,-18860.0,58960.0,79931.0,20340.0,-23150.0,4.0,1807.0,-1174.0,-19260.0,-47043.0,-21150.0,599.0,4.0
2022-07-04 20:00:00,-68232.0,4.0,-342.0,-129842.0,-0.866,7732.0,52072.0,2900.0,-71036.0,-375.0,-23150.0,6800.0,6676.0,-17150.0,52472.0,74050.0,20350.0,-21520.0,4.0,1932.0,-758.0,-19710.0,-47497.0,-19650.0,623.0,4.0
2022-07-04 21:00:00,-60128.0,4.0,-183.0,-125406.0,-0.707,6676.0,51684.0,2776.0,-68232.0,-343.0,-21520.0,6800.0,5756.0,-16050.0,52072.0,63618.0,20370.0,-20030.0,4.0,2266.0,-598.0,-19460.0,-45311.0,-17920.0,597.0,4.0
2022-07-04 22:00:00,-56132.0,4.0,-152.0,-117229.0,-0.5,5756.0,50100.0,2588.0,-60128.0,-396.0,-20030.0,6948.0,5730.0,-15450.0,51684.0,61948.0,20370.0,-18770.0,4.0,2388.0,-375.0,-18860.0,-42976.0,-16540.0,583.0,4.0
2022-07-04 23:00:00,-50524.0,4.0,-369.0,-113072.0,-0.2588,5730.0,49220.0,2458.0,-56132.0,-423.0,-18770.0,7036.0,5640.0,-15080.0,50100.0,59933.0,20350.0,-18020.0,3.0,2102.0,-343.0,-17150.0,-41405.0,-15750.0,563.0,3.0
2022-07-05 00:00:00,-45640.0,3.0,-623.0,-110939.0,0.0,5640.0,50332.0,2286.0,-50524.0,-567.0,-18020.0,6850.0,5590.0,-15040.0,49220.0,59961.0,20320.0,-17470.0,3.0,1636.0,-396.0,-16050.0,-40173.0,-15400.0,561.0,3.0
2022-07-05 01:00:00,-44504.0,3.0,-643.0,-111378.0,0.2588,5590.0,50508.0,2358.0,-45640.0,-504.0,-17470.0,6750.0,5950.0,-14810.0,50332.0,60842.0,20300.0,-17300.0,4.0,1439.0,-423.0,-15450.0,-39574.0,-15304.0,562.0,3.0
2022-07-05 02:00:00,-46340.0,3.0,-1190.0,-116908.0,0.5,5950.0,47936.0,2276.0,-44504.0,-651.0,-17300.0,6730.0,5748.0,-15150.0,50508.0,59698.0,20270.0,-17380.0,3.0,1525.0,-567.0,-15080.0,-39656.0,-15520.0,563.0,3.0
2022-07-05 03:00:00,-52348.0,3.0,-2364.0,-129113.0,0.707,5748.0,45108.0,2280.0,-46340.0,-1107.0,-17380.0,6176.0,6084.0,-17260.0,47936.0,61203.0,20270.0,-18080.0,3.0,1839.0,-504.0,-15040.0,-39704.0,-16530.0,795.0,3.0
2022-07-05 04:00:00,-63180.0,3.0,-2800.0,-134816.0,0.866,6084.0,41944.0,2606.0,-52348.0,-1307.0,-18080.0,9370.0,9150.0,-18720.0,45108.0,82280.0,20270.0,-19460.0,3.0,2788.0,-651.0,-14810.0,-40917.0,-18160.0,1586.0,3.0
2022-07-05 05:00:00,-70052.0,3.0,-2788.0,-126462.0,0.966,9150.0,43264.0,3064.0,-63180.0,-1113.0,-19460.0,12750.0,12420.0,-19070.0,41944.0,108797.0,20290.0,-19500.0,3.0,4076.0,-1107.0,-15150.0,-42396.0,-17700.0,3270.0,3.0
2022-07-05 06:00:00,-66068.0,3.0,-2564.0,-116613.0,1.0,12420.0,52456.0,3300.0,-70052.0,-1055.0,-19500.0,14456.0,14550.0,-18750.0,43264.0,130925.0,20300.0,-19100.0,3.0,4896.0,-1307.0,-17260.0,-41626.0,-16740.0,4920.0,3.0
2022-07-05 07:00:00,-60228.0,3.0,-2324.0,-91017.0,0.966,14550.0,64056.0,3494.0,-66068.0,-1012.0,-19100.0,16400.0,16190.0,-18180.0,52456.0,161313.0,20340.0,-18600.0,3.0,5570.0,-1113.0,-18720.0,-39562.0,-15790.0,6228.0,3.0
2022-07-05 08:00:00,-57344.0,3.0,-2468.0,-75917.0,0.866,16190.0,71332.0,3588.0,-60228.0,-985.0,-18600.0,17360.0,17580.0,-18420.0,64056.0,183522.0,20350.0,-18270.0,3.0,5964.0,-1055.0,-19070.0,-37411.0,-15190.0,7130.0,3.0
2022-07-05 09:00:00,-56524.0,3.0,-2204.0,-61491.0,0.707,17580.0,76072.0,3732.0,-57344.0,-858.0,-18270.0,16910.0,18350.0,-18500.0,71332.0,198370.0,20380.0,-18240.0,3.0,6092.0,-1012.0,-18750.0,-35596.0,-15010.0,7572.0,3.0
2022-07-05 10:00:00,-56964.0,3.0,-2370.0,-55449.0,0.5,18350.0,78728.0,3868.0,-56524.0,-775.0,-18240.0,16460.0,19040.0,-18290.0,76072.0,205437.0,20420.0,-18030.0,3.0,6430.0,-985.0,-18180.0,-33060.0,-15450.0,7576.0,3.0
2022-07-05 11:00:00,-57044.0,3.0,-2720.0,-43321.0,0.2588,19040.0,80336.0,3956.0,-56964.0,-457.0,-18030.0,16700.0,18980.0,-18050.0,78728.0,215165.0,20430.0,-17550.0,3.0,6070.0,-858.0,-18420.0,-31619.0,-15940.0,7212.0,3.0
